All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
407.0,72.33822383077418,71.25160575618357,,,
408.0,72.0212172457389,70.93077950176195,,,
409.0,71.69996063367469,70.60589195612735,,,
410.0,71.37454918984895,70.27703995336738,,,
411.0,71.04507934069551,69.94432150919258,,,
412.0,70.71164871524113,69.6078357917225,,,
413.0,70.37435611617623,69.26768309192816,,,
414.0,70.0333014905772,68.92396479374005,,,
415.0,69.68858590029026,68.57678334383007,,,
416.0,69.34031149198432,68.22624222107689,,,
417.0,68.98858146688295,67.87244590572374,,,
418.0,68.63350005018359,67.51549984823752,,,
419.0,68.27517246017321,67.15551043787902,,,
420.0,67.91370487705015,66.79258497099289,,,
421.0,67.54920441146035,66.42683161902777,,,
422.0,67.18177907275835,66.0583593962952,,,
423.0,66.81153773700169,65.68727812747751,,,
424.0,66.43859011468861,65.3136984148941,,,
425.0,66.06304671824847,64.93773160553593,,,
426.0,65.68501882929456,64.55948975787807,,,
427.0,65.30461846564883,64.17908560848034,,,
428.0,64.92195834814876,63.79663253838552,,,
429.0,64.53715186724571,63.412244539325805,,,
430.0,64.15031304940466,63.02603617974699,,,
431.0,63.761556523316116,62.63812257066091,,,
432.0,63.370997485928726,62.2486193313362,,,
433.0,62.97875166831429,61.857642554837334,,,
434.0,62.58493530137386,61.46530877342273,,,
435.0,62.18966508139627,61.071734923811725,,,
436.0,61.79305813547828,60.67703831233124,,,
437.0,61.39523198681749,60.28133657995198,,,
438.0,60.9963045198875,59.88474766722516,,,
439.0,60.59639394550634,59.48738977912977,,,
440.0,60.195618765808,59.08938134984112,,,
441.0,59.79409773912761,58.69084100743108,,,
442.0,59.39194984481096,58.291887538510395,,,
443.0,58.98929424795815,57.89263985282389,,,
444.0,58.58625026411259,57.49321694780892,,,
445.0,58.182937323905065,57.09373787312776,,,
446.0,57.77947493766399,56.6943216951842,,,
447.0,57.37598266000179,56.29508746163544,,,
448.0,56.9725800543885,55.89615416590936,,,
449.0,56.5693866577222,55.497640711738136,,,
450.0,56.16652194490802,55.09966587771836,,,
451.0,55.764105293454904,54.70234828190865,,,
452.0,55.36225594810149,54.305806346475045,,,
453.0,54.96109298548148,53.910158262394724,,,
454.0,54.56073527883845,53.5155219542289,,,
455.0,54.161301462801354,53.12201504497455,,,
456.0,53.76290989823031,52.729754821006765,,,
457.0,53.365678637144015,52.33885819712074,,,
458.0,52.969725387737924,51.9494416816851,,,
459.0,52.57516747950532,51.561621341915966,,,
460.0,52.18212182846959,51.17551276928254,,,
461.0,51.790704902539844,50.79123104505484,,,
462.0,51.401032686998654,50.40889070600294,,,
463.0,51.01322065013327,50.02860571025911,,,
464.0,50.62738370901995,49.6504894033519,,,
465.0,50.24363619547137,49.27465448442317,,,
466.0,49.86209182215773,48.901212972637474,,,
467.0,49.482863648911206,48.530276173794526,,,
468.0,49.106064049224024,48.16195464715375,,,
469.0,48.73180467694954,47.79635817248191,,,
470.0,48.36019643321693,47.433595717332665,,,
471.0,47.991349433568736,47.07377540456823,,,
472.0,47.625372975331366,46.71700448013315,,,
473.0,47.262375505227894,46.36338928108893,,,
474.0,46.90246458724268,46.013035203920076,,,
475.0,46.54574687074836,45.66604667312011,,,
476.0,46.192328058902845,45.32252711006733,,,
477.0,45.84231287732756,44.98257890219982,,,
478.0,45.495805043074725,44.646303372498394,,,
479.0,45.15290723389388,44.31380074928669,,,
480.0,44.81372105780618,43.98517013635799,,,
481.0,44.47834702299591,43.66050948343663,,,
482.0,44.146884508027526,43.3399155569839,,,
483.0,43.81943173239772,43.02348391135633,,,
484.0,43.49608572743098,42.711308860325175,,,
485.0,43.176942307526936,42.403483448966085,,,
486.0,42.86209604176857,42.1000994259263,,,
487.0,42.55164022589934,41.80124721607888,,,
488.0,42.245666854677744,41.50701589357106,,,
489.0,41.94426659461708,41.217493155275235,,,
490.0,41.64752875711916,40.93276529465075,,,
491.0,41.35554127200932,40.65291717602365,,,
492.0,41.06839066148105,40.378032209292456,,,
493.0,40.78616201445749,40.10819232506768,,,
494.0,40.508938961377716,39.84347795025186,,,
495.0,40.23680364941532,39.58396798406815,,,
496.0,39.969836718136364,39.32973977454402,,,
497.0,39.70811727560427,39.08086909545726,,,
498.0,39.4517228749382,38.83743012375148,,,
499.0,39.200729491332496,38.59949541742717,,,
500.0,38.95521149954361,38.36713589391563,,,
501.0,38.715241651851244,38.140420808941684,,,
502.0,38.48089105650022,37.919417735881645,,,
503.0,38.25222915662963,37.704192545622945,,,
504.0,38.029323709695376,37.49480938693088,,,
505.0,37.81224076739205,37.291330667328936,,,
506.0,37.60104465608049,37.09381703449791,,,
507.0,37.39579795772645,36.90232735819954,,,
508.0,37.19656149135628,36.716918712730305,,,
509.0,37.00339429503478,36.53764635991004,,,
510.0,36.8163536083712,36.36456373261095,,,
511.0,36.63549485555757,36.19772241883179,,,
512.0,36.460871628945654,36.03717214632174,,,
513.0,36.29253567316615,35.88296076775896,,,
514.0,36.130536869795776,35.73513424648781,,,
515.0,35.974923222576166,35.593736642819295,,,
516.0,35.82574084318941,35.45881010089876,,,
517.0,35.683033937594146,35.33039483614458,,,
518.0,35.54684479292637,35.208529123261854,,,
519.0,35.41721376496885,35.09324928483442,,,
520.0,35.29417926619281,34.98458968049877,,,
521.0,35.1777777543756,34.88258269670303,,,
522.0,35.06804372179726,34.78725873705405,,,
523.0,34.96500968501993,34.698646213255444,,,
524.0,34.86870617525234,34.61677153663939,,,
525.0,34.77916172930286,34.54165911029464,,,
526.0,34.69640288112335,34.47333132179303,,,
527.0,34.62045415394658,34.411808536516844,,,
528.0,34.55133805301956,34.35710909158871,,,
529.0,34.48907505893462,34.3092492904063,,,
530.0,34.43368362156065,34.26824339778287,,,
531.0,34.38518015457599,34.2341036356957,,,
532.0,34.3435790306047,34.20684017964324,,,
533.0,34.308892576957646,34.18646115561222,,,
534.0,34.28113107197964,34.17297263765574,,,
535.0,34.26030274200373,34.166378646082805,,,
536.0,34.24641375891362,34.166681146260096,,,
537.0,34.23946823831474,34.173880048026184,,,
538.0,34.23946823831474,34.18797320571838,,,
539.0,34.24641375891362,34.208956418812264,,,
540.0,34.26030274200373,34.23682343317368,,,
541.0,34.28113107197964,34.271565942922834,,,
542.0,34.308892576957646,34.313173592909806,,,
543.0,34.3435790306047,34.361633981801056,,,
544.0,34.38518015457599,34.41693266577561,,,
545.0,34.43368362156065,34.47905316283015,,,
546.0,34.48907505893462,34.54797695769152,,,
547.0,34.55133805301956,34.623683507335265,,,
548.0,34.62045415394658,34.70615024710864,,,
549.0,34.69640288112335,34.795352597455995,,,
550.0,34.779161729302864,34.891263971244875,,,
551.0,34.86870617525234,34.99385578169044,,,
552.0,34.965009685019915,35.10309745087582,,,
553.0,35.06804372179725,35.218956418866036,,,
554.0,35.17777775437558,35.34139815341262,,,
555.0,35.29417926619281,35.47038616024605,,,
556.0,35.41721376496884,35.6058819939531,,,
557.0,35.546844792926365,35.74784526943557,,,
558.0,35.68303393759414,35.8962336739473,,,
559.0,35.825740843189394,36.05100297970563,,,
560.0,35.974923222576166,36.212107057073645,,,
561.0,36.13053686979577,36.3794978883094,,,
562.0,36.29253567316616,36.55312558187771,,,
563.0,36.460871628945625,36.73293838732053,,,
564.0,36.63549485555755,36.91888271068153,,,
565.0,36.81635360837117,37.11090313047981,,,
566.0,37.003394295034795,37.30894241422862,,,
567.0,37.19656149135626,37.51294153549374,,,
568.0,37.395797957726444,37.722839691486485,,,
569.0,37.60104465608048,37.93857432118632,,,
570.0,37.81224076739204,38.16008112398737,,,
